0.2287	5.5417
0.5640	6.1658
0.2768	5.6413
0.2863	5.6601
0.7472	6.5441
0.6787	6.3902
0.6258	6.2830
0.9095	7.0838
0.4810	6.0157
0.4845	6.0220
0.8498	6.8360
0.7143	6.4675
0.2361	5.5577
0.5700	6.1769
0.9977	8.4482
0.6210	6.2736
0.7349	6.5149
0.2217	5.5265
0.6634	6.3584
0.6251	6.2817
0.8503	6.8376
0.2402	5.5662
0.1266	5.2865
0.8216	6.7445
0.9493	7.3399
0.9839	7.7884
0.4790	6.0121
0.0635	5.0530
0.6642	6.3600
0.0202	4.7505
0.1803	5.4311
0.7625	6.5818
0.6550	6.3412
0.0126	4.6461
0.7331	6.5106
0.5822	6.1995
0.1820	5.4352
0.7220	6.4849
0.4188	5.9051
0.0299	4.8446
0.5537	6.1468
0.2523	5.5916
0.2863	5.6600
0.2009	5.4798
0.7662	6.5910
0.9187	7.1334
0.8346	6.7853
0.1777	5.4246
0.9017	7.0453
0.3670	5.8119
0.0807	5.1280
0.8393	6.8005
0.1012	5.2049
0.8237	6.7509
0.9538	7.3786
0.0842	5.1420
0.1788	5.4274
0.6053	6.2434
0.2086	5.4974
0.7210	6.4826
0.1931	5.4616
0.2663	5.6201
0.2970	5.6808
0.5302	6.1040
0.5428	6.1268
0.0131	4.6531
0.8914	6.9977
0.2516	5.5901
0.4030	5.8769
0.2657	5.6189
0.0003	4.0304
0.5007	6.0509
0.5680	6.1732
0.4929	6.0370
0.8676	6.9004
0.8686	6.9041
0.0172	4.7138
0.7024	6.4411
0.0968	5.1894
0.7086	6.4547
0.7708	6.6027
0.2126	5.5064
0.6923	6.4191
0.3641	5.8066
0.8513	6.8411
0.5873	6.2092
0.9580	7.4177
0.8413	6.8071
0.4180	5.9037
0.8600	6.8723
0.4458	5.9532
0.1805	5.4314
0.3897	5.8529
0.4283	5.9220
0.3950	5.8626
0.0302	4.8473
0.1227	5.2747
0.2463	5.5792
0.3531	5.7865
0.1782	5.4258
0.9609	7.4468
0.1947	5.4655
0.9210	7.1463
0.0424	4.9366
0.7234	6.4882
0.7568	6.5674
0.8129	6.7183
0.3769	5.8298
0.4472	5.9556
0.3795	5.8345
0.6724	6.3770
0.6955	6.4260
0.9497	7.3428
0.1490	5.3504
0.3371	5.7569
0.1684	5.4014
0.0298	4.8442
0.6586	6.3485
0.4914	6.0343
0.9944	8.1602
0.3719	5.8207
0.1989	5.4753
0.9009	7.0416
0.5032	6.0553
0.4695	5.9953
0.6487	6.3284
0.6681	6.3680
0.4918	6.0350
0.1368	5.3166
0.6949	6.4247
0.2021	5.4825
0.5488	6.1379
0.4216	5.9101
0.2620	5.6114
0.8427	6.8118
0.3703	5.8179
0.9884	7.9066
0.2783	5.6442
0.3311	5.7457
0.3215	5.7276
0.2869	5.6611
0.1588	5.3768
0.5682	6.1735
0.7478	6.5455
0.0728	5.0953
0.6333	6.2977
0.3514	5.7834
0.7899	6.6533
0.0972	5.1908
0.7983	6.6764
0.0330	4.8702
0.7053	6.4475
0.0302	4.8473
0.5229	6.0907
0.2894	5.6661
0.9521	7.3637
0.9367	7.2449
0.5858	6.2063
0.4440	5.9500
0.5374	6.1170
0.8698	6.9088
0.1736	5.4145
0.0351	4.8857
0.3848	5.8442
0.3976	5.8672
0.6190	6.2698
0.5692	6.1753
0.7255	6.4930
0.1317	5.3016
0.5074	6.0629
0.6525	6.3360
0.7654	6.5891
0.5715	6.1796
0.5312	6.1058
0.9409	7.2743
0.1338	5.3078
0.8328	6.7796
0.7210	6.4827
0.6005	6.2341
0.8664	6.8960
0.0758	5.1079
0.9318	7.2120
0.2195	5.5216
0.9274	7.1840
0.6988	6.4331
0.7136	6.4659
0.3637	5.8058
0.5232	6.0913
0.6153	6.2626
0.9454	7.3087
0.2163	5.5146
0.7137	6.4662
0.1800	5.4301
0.8614	6.8774
0.9935	8.1099
0.0734	5.0978
0.5790	6.1937
0.3479	5.7770
0.0777	5.1159
0.4064	5.8830
0.7538	6.5602
0.6406	6.3122
0.0592	5.0318
0.7703	6.6015
0.1717	5.4097
0.8004	6.6823
0.1285	5.2924
0.3115	5.7088
0.0117	4.6289
0.5972	6.2279
0.5096	6.0668
0.6673	6.3664
0.5812	6.1977
0.6805	6.3940
0.8764	6.9346
0.9368	7.2450
0.0305	4.8498
0.1652	5.3933
0.9440	7.2973
0.4764	6.0076
0.6804	6.3938
0.0122	4.6385
0.6752	6.3829
0.0232	4.7826
0.5307	6.1049
0.8322	6.7776
0.7945	6.6659
0.8988	7.0315
0.7649	6.5877
0.9921	8.0437
0.5502	6.1404
0.2998	5.6863
0.3182	5.7214
0.1523	5.3596
0.9174	7.1261
0.9276	7.1853
0.8250	6.7549
0.6144	6.2608
0.6816	6.3963
0.4605	5.9793
0.5119	6.0710
0.1074	5.2260
0.0954	5.1844
0.6244	6.2803
0.8537	6.8496
0.8928	7.0040
0.0497	4.9805
0.8637	6.8859
0.0569	5.0199
0.3153	5.7159
0.9497	7.3431
0.8676	6.9003
0.6896	6.4133
0.1805	5.4314
0.7392	6.5249
0.4551	5.9696
0.0218	4.7679
0.5861	6.2070
0.7621	6.5807
0.5733	6.1831
0.8945	7.0116
0.0877	5.1559
0.4045	5.8795
0.4122	5.8933
0.1821	5.4354
0.3262	5.7365
0.7077	6.4527
0.8898	6.9910
0.1667	5.3970
0.4969	6.0441
0.3942	5.8611
0.0126	4.6451
0.3883	5.8504
0.2893	5.6659
0.9974	8.4147
0.8636	6.8855
0.7894	6.6519
0.1754	5.4189
0.0369	4.8991
0.2238	5.5312
0.2192	5.5209
0.1762	5.4210
0.4308	5.9264
0.0789	5.1208
0.6139	6.2599
0.4859	6.0245
0.5860	6.2067
0.5167	6.0797
0.4205	5.9081
0.5810	6.1975
0.8587	6.8675
0.7691	6.5985
0.0784	5.1190
0.6950	6.4249
0.3255	5.7351
0.4010	5.8733
0.6284	6.2880
0.7861	6.6430
0.0569	5.0199
0.9020	7.0466
0.7616	6.5794
0.3784	5.8325
0.3355	5.7539
0.1835	5.4387
0.8784	6.9428
0.9037	7.0552
0.5087	6.0652
0.7359	6.5172
0.9714	7.5717
0.4247	5.9156
0.4183	5.9042
0.4492	5.9591
0.3994	5.8704
0.8663	6.8956
0.5987	6.2307
0.3506	5.7819
0.8695	6.9078
0.1366	5.3158
0.6839	6.4012
0.7650	6.5880
0.1927	5.4608
0.7636	6.5844
0.7162	6.4718
0.6490	6.3290
0.6302	6.2917
0.9293	7.1957
0.2966	5.6800
0.1058	5.2207
0.8964	7.0203
0.0276	4.8251
0.7691	6.5986
0.3324	5.7482
0.1348	5.3108
0.1272	5.2883
0.8809	6.9529
0.5038	6.0565
0.4345	5.9330
0.9659	7.5019
0.6076	6.2477
0.3487	5.7784
0.7012	6.4385
0.3580	5.7954
0.0881	5.1573
0.4197	5.9067
0.9521	7.3635
0.1413	5.3292
0.8579	6.8646
0.3124	5.7104
0.3486	5.7781
0.0441	4.9471
0.8231	6.7492
0.3372	5.7570
0.5347	6.1122
0.1004	5.2021
0.6672	6.3661
0.3977	5.8674
0.0972	5.1907
0.4924	6.0361
0.6308	6.2928
0.0798	5.1245
0.2133	5.5079
0.9493	7.3400
0.8571	6.8616
0.2046	5.4884
0.8034	6.6910
0.0812	5.1301
0.7430	6.5340
0.3506	5.7819
0.7543	6.5614
0.2768	5.6412
0.9887	7.9181
0.0971	5.1904
0.0299	4.8443
0.0445	4.9499
0.2859	5.6593
0.9944	8.1633
0.7350	6.5151
0.9252	7.1710
0.8372	6.7936
0.5141	6.0749
0.4506	5.9617
0.3552	5.7903
0.1469	5.3447
0.4826	6.0186
0.4038	5.8782
0.1097	5.2333
0.7761	6.6166
0.7534	6.5592
0.2919	5.6709
0.2042	5.4873
0.0020	4.3058
0.1206	5.2682
0.8255	6.7566
0.3838	5.8424
0.5732	6.1827
0.7280	6.4987
0.3073	5.7008
0.5786	6.1930
0.0035	4.4026
0.4783	6.0108
0.8127	6.7179
0.9543	7.3833
0.0945	5.1810
0.1950	5.4661
0.7892	6.6514
0.4372	5.9378
0.6278	6.2869
0.5427	6.1267
0.1409	5.3280
0.8421	6.8098
0.4205	5.9081
0.9575	7.4130
0.1139	5.2471
0.9826	7.7616
0.1828	5.4370
0.0937	5.1780
0.5498	6.1397
0.3919	5.8569
0.8710	6.9135
0.5387	6.1195
0.3233	5.7310
0.5331	6.1092
0.4763	6.0073
0.8019	6.6867
0.0297	4.8434
0.6292	6.2896
0.4409	5.9445
0.8293	6.7684
0.2408	5.5677
0.4897	6.0313
0.1439	5.3365
0.5499	6.1399
0.8925	7.0028
0.9647	7.4881
0.1460	5.3424
0.2066	5.4928
0.6232	6.2779
0.9031	7.0523
0.1376	5.3188
0.4753	6.0056
0.1282	5.2912
0.7468	6.5432
0.7787	6.6233
0.6273	6.2858
0.8464	6.8244
0.1367	5.3162
0.8740	6.9253
0.2372	5.5599
0.5466	6.1338
0.1616	5.3839
0.5741	6.1844
0.1921	5.4594
0.6280	6.2874
0.1280	5.2908
0.5431	6.1273
0.0047	4.4530
0.2042	5.4874
0.9800	7.7080
0.2862	5.6599
0.6839	6.4012
0.2836	5.6548
0.7476	6.5449
0.0768	5.1120
0.6688	6.3695
0.6160	6.2640
0.6534	6.3380
0.1746	5.4170
0.5774	6.1906
0.0191	4.7367
0.7557	6.5647
0.2782	5.6440
0.7760	6.6163
0.2527	5.5925
0.2567	5.6006
0.4004	5.8723
0.0223	4.7728
0.7575	6.5693
0.8563	6.8588
0.6106	6.2535
0.6855	6.4045
0.8228	6.7482
0.7783	6.6223
0.3334	5.7499
0.2991	5.6849
0.0019	4.2971
0.3493	5.7794
0.1465	5.3437
0.4482	5.9575
0.8401	6.8031
0.2588	5.6050
0.2684	5.6245
0.2471	5.5808
0.2323	5.5495
0.8797	6.9480
0.1773	5.4237
0.9093	7.0832
0.9763	7.6447
0.2769	5.6414
0.0530	4.9989
0.1656	5.3942
0.3387	5.7598
0.7850	6.6402
0.9828	7.7645
0.5326	6.1083
0.6989	6.4333
0.2823	5.6522
0.1237	5.2777
0.6869	6.4076
0.5887	6.2119
0.5402	6.1222
0.2606	5.6087
0.4479	5.9569
0.6935	6.4217
0.2779	5.6433
0.4540	5.9678
0.1233	5.2765
0.6306	6.2924
0.8000	6.6813
0.7166	6.4727
0.2215	5.5261
0.5726	6.1817
0.3475	5.7761
0.9118	7.0958
0.7852	6.6406
0.0313	4.8560
0.5390	6.1200
0.3145	5.7143
0.8485	6.8313
0.3682	5.8141
0.5333	6.1095
0.5263	6.0969
0.7733	6.6092
0.8497	6.8356
0.7899	6.6534
0.6860	6.4056
0.4680	5.9927
0.3106	5.7069
0.5593	6.1571
0.1667	5.3970
0.7423	6.5322
0.7453	6.5395
0.4785	6.0114
0.2016	5.4814
0.3019	5.6903
0.3913	5.8558
0.9038	7.0553
0.1294	5.2949
0.1380	5.3200
0.1215	5.2710
0.8572	6.8621
0.2006	5.4790
0.3145	5.7145
0.2124	5.5059
0.7180	6.4758
0.1365	5.3155
0.4068	5.8837
0.8044	6.6937
0.0355	4.8887
0.8820	6.9576
0.0969	5.1896
0.6199	6.2715
0.0941	5.1794
0.2438	5.5739
0.6778	6.3883
0.7568	6.5676
0.1086	5.2299
0.3553	5.7905
0.4721	5.9998
0.6229	6.2773
0.1792	5.4282
0.1595	5.3784
0.4175	5.9027
0.3274	5.7387
0.3837	5.8421
0.3515	5.7834
0.3241	5.7326
0.0975	5.1920
0.6383	6.3076
0.4722	6.0000
0.5574	6.1536
0.5345	6.1118
0.2032	5.4851
0.0939	5.1788
0.1494	5.3516
0.7766	6.6180
0.9642	7.4822
0.2901	5.6674
0.5943	6.2224
0.8859	6.9740
0.8669	6.8977
0.8300	6.7705
0.8303	6.7716
0.0237	4.7881
0.1352	5.3118
0.7898	6.6530
0.1628	5.3870
0.2331	5.5513
0.1502	5.3539
0.5222	6.0896
0.1321	5.3030
0.8930	7.0049
0.1206	5.2683
0.1750	5.4179
0.5807	6.1968
0.1613	5.3831
0.9217	7.1503
0.2001	5.4781
0.4222	5.9111
0.9737	7.6039
0.7337	6.5120
0.5459	6.1326
0.8675	6.9001
0.4136	5.8958
0.3568	5.7933
0.4718	5.9994
0.1117	5.2401
0.5204	6.0863
0.3326	5.7484
0.1788	5.4273
0.7347	6.5143
0.8519	6.8433
0.2504	5.5876
0.6959	6.4268
0.3207	5.7261
0.3680	5.8136
0.8682	6.9029
0.7148	6.4686
0.0495	4.9797
0.4512	5.9628
0.9260	7.1759
0.3135	5.7124
0.2647	5.6170
0.1316	5.3014
0.7810	6.6294
0.7603	6.5762
0.2708	5.6292
0.8306	6.7724
0.2437	5.5737
0.8406	6.8049
0.8652	6.8913
0.1924	5.4600
0.2438	5.5740
0.3963	5.8648
0.3577	5.7949
0.8180	6.7335
0.2045	5.4882
0.0205	4.7533
0.0817	5.1324
0.9679	7.5259
0.2540	5.5951
0.0984	5.1951
