0.6389	11.0240
0.2501	6.2445
0.4140	8.0357
0.9737	26.4193
0.7308	12.7245
0.5575	9.8134
0.0555	3.7592
0.6085	10.5472
0.4759	8.7622
0.9474	22.1541
0.5457	9.6522
0.9975	42.5431
0.7415	12.9562
0.3058	6.8451
0.0512	3.6779
0.7718	13.6676
0.0819	4.2011
0.6671	11.4989
0.4748	8.7489
0.0693	3.9995
0.3440	7.2590
0.9057	18.7226
0.9206	19.7259
0.4035	7.9172
0.5727	10.0239
0.3776	7.6270
0.9000	18.3820
0.4528	8.4864
0.6569	11.3234
0.0133	2.6625
0.8410	15.7218
0.3972	7.8465
0.4083	7.9711
0.6187	10.7049
0.7204	12.5075
0.6829	11.7813
0.0129	2.6461
0.3859	7.7199
0.8840	17.5261
0.3427	7.2446
0.0481	3.6172
0.8679	16.7786
0.3703	7.5472
0.2522	6.2672
0.5062	9.1376
0.9224	19.8551
0.3063	6.8509
0.9491	22.3572
0.5150	9.2507
0.3778	7.6297
0.1895	5.5751
0.8963	18.1711
0.6991	12.0852
0.4248	8.1595
0.1244	4.7939
0.3161	6.9568
0.3700	7.5440
0.9883	31.6785
0.3286	7.0911
0.9759	26.9617
0.9898	32.5700
0.5836	10.1795
0.4752	8.7546
0.5526	9.7468
0.5971	10.3770
0.4096	7.9865
0.6892	11.8974
0.4568	8.5332
0.1390	4.9778
0.6850	11.8209
0.2615	6.3674
0.2430	6.1675
0.8981	18.2730
0.4789	8.7990
0.4000	7.8775
0.9876	31.2776
0.4581	8.5491
0.5416	9.5976
0.5824	10.1629
0.2611	6.3636
0.8980	18.2660
0.8891	17.7834
0.3272	7.0765
0.5751	10.0579
0.1567	5.1931
0.1445	5.0455
0.4499	8.4518
0.4320	8.2421
0.7599	13.3788
0.8909	17.8779
0.1206	4.7438
0.3570	7.4008
0.3501	7.3255
0.5395	9.5702
0.2891	6.6654
0.5411	9.5908
0.7109	12.3149
0.4669	8.6541
0.2945	6.7232
0.9731	26.2611
0.2279	6.0026
0.4251	8.1629
0.7248	12.5973
0.1914	5.5961
0.9771	27.2761
0.4787	8.7971
0.8441	15.8347
0.0328	3.2792
0.8816	17.4090
0.9730	26.2559
0.1527	5.1449
0.0079	2.3900
0.6297	10.8762
0.2865	6.6376
0.8970	18.2083
0.1819	5.4876
0.2933	6.7105
0.3722	7.5674
0.5959	10.3586
0.6899	11.9105
0.8409	15.7176
0.3414	7.2306
0.8994	18.3457
0.2654	6.4104
0.9839	29.5422
0.5944	10.3366
0.3465	7.2858
0.4110	8.0014
0.0497	3.6488
0.2505	6.2485
0.8382	15.6232
0.0895	4.3152
0.8219	15.0758
0.8834	17.4968
0.8925	17.9640
0.0665	3.9532
0.5386	9.5573
0.8142	14.8378
0.9976	43.0059
0.2800	6.5672
0.4921	8.9610
0.4664	8.6485
0.6296	10.8752
0.8691	16.8312
0.9191	19.6136
0.5371	9.5384
0.7513	13.1766
0.7389	12.8990
0.1245	4.7952
0.9880	31.5134
0.8583	16.3815
0.7911	14.1715
0.0292	3.1874
0.1103	4.6074
0.8894	17.8020
0.1990	5.6823
0.5837	10.1819
0.1670	5.3152
0.5664	9.9364
0.3558	7.3876
0.7394	12.9099
0.3673	7.5133
0.9812	28.5668
0.3755	7.6044
0.9177	19.5100
0.1758	5.4180
0.4960	9.0103
0.2749	6.5126
0.1697	5.3469
0.2121	5.8288
0.2723	6.4845
0.2155	5.8663
0.4673	8.6592
0.2427	6.1642
0.9965	40.0751
0.4349	8.2763
0.8167	14.9142
0.0206	2.9358
0.6172	10.6814
0.7454	13.0440
0.1364	4.9450
0.9763	27.0726
0.1619	5.2550
0.7304	12.7164
0.0907	4.3317
0.0134	2.6676
0.9476	22.1803
0.0156	2.7594
0.3206	7.0049
0.9132	19.2024
0.7541	13.2425
0.2455	6.1947
0.7627	13.4449
0.1025	4.5009
0.7747	13.7406
0.6431	11.0931
0.9981	44.7151
0.7878	14.0818
0.4108	7.9996
0.2823	6.5921
0.8225	15.0953
0.7103	12.3022
0.2279	6.0027
0.4515	8.4707
0.4791	8.8012
0.0253	3.0782
0.6384	11.0164
0.7376	12.8714
0.2455	6.1947
0.0605	3.8502
0.1277	4.8360
0.7091	12.2799
0.3161	6.9567
0.9566	23.3153
0.0907	4.3331
0.3273	7.0769
0.1712	5.3646
0.4433	8.3737
0.5943	10.3358
0.4642	8.6222
0.8746	17.0787
0.2569	6.3177
0.6325	10.9212
0.1575	5.2025
0.9907	33.2246
0.9510	22.5876
0.6911	11.9330
0.4783	8.7919
0.0630	3.8936
0.1058	4.5467
0.6877	11.8695
0.1447	5.0487
0.8448	15.8607
0.1887	5.5659
0.6035	10.4718
0.2567	6.3160
0.7238	12.5773
0.5713	10.0045
0.3737	7.5843
0.7827	13.9467
0.0324	3.2681
0.4557	8.5202
0.8527	16.1582
0.6772	11.6793
0.1841	5.5127
0.7149	12.3960
0.9202	19.6893
0.7571	13.3116
0.8287	15.2980
0.9005	18.4083
0.0450	3.5529
