6.4554	0.0286
16.6608	1.0000
7.6778	0.9414
19.7102	1.0000
13.8666	1.0000
13.0956	1.0000
17.1457	1.0000
9.5397	1.0000
12.4760	1.0000
6.4539	0.0283
19.5804	1.0000
8.1142	0.9962
0.6932	0.0000
8.9594	1.0000
6.8181	0.2094
3.8563	0.0000
18.1684	1.0000
7.9035	0.9841
14.4866	1.0000
8.4847	0.9998
11.0081	1.0000
19.3365	1.0000
1.4385	0.0000
8.6132	0.9999
8.7068	1.0000
9.8145	1.0000
8.1906	0.9979
8.9861	1.0000
17.0807	1.0000
8.0655	0.9946
11.3139	1.0000
15.8688	1.0000
8.5522	0.9999
4.5009	0.0000
9.5273	1.0000
16.6780	1.0000
11.4451	1.0000
11.0625	1.0000
11.5640	1.0000
16.9960	1.0000
1.2666	0.0000
10.9563	1.0000
5.9392	0.0002
18.9272	1.0000
10.7592	1.0000
18.8875	1.0000
18.0621	1.0000
12.0685	1.0000
9.8240	1.0000
11.7237	1.0000
0.6969	0.0000
12.9249	1.0000
2.4739	0.0000
0.8244	0.0000
17.5909	1.0000
11.4166	1.0000
3.2930	0.0000
16.0909	1.0000
10.6477	1.0000
12.1865	1.0000
6.4361	0.0249
19.8480	1.0000
5.3404	0.0000
19.2263	1.0000
4.5176	0.0000
16.7364	1.0000
14.3675	1.0000
19.9072	1.0000
18.5522	1.0000
3.1043	0.0000
18.3705	1.0000
9.3077	1.0000
3.9187	0.0000
11.9497	1.0000
2.5915	0.0000
19.7991	1.0000
8.6352	1.0000
8.2781	0.9989
13.1650	1.0000
4.4073	0.0000
13.5434	1.0000
2.3024	0.0000
19.5473	1.0000
14.7849	1.0000
2.8123	0.0000
3.7234	0.0000
2.4015	0.0000
5.9393	0.0002
8.2369	0.9985
12.3944	1.0000
2.8176	0.0000
2.1732	0.0000
17.6163	1.0000
2.7316	0.0000
15.5615	1.0000
7.0108	0.4009
7.0603	0.4561
6.0502	0.0007
19.1049	1.0000
16.9396	1.0000
17.8867	1.0000
15.3121	1.0000
15.0071	1.0000
17.8658	1.0000
1.3310	0.0000
8.8403	1.0000
15.0252	1.0000
10.2399	1.0000
9.8562	1.0000
9.8610	1.0000
0.3979	0.0000
12.6234	1.0000
2.6607	0.0000
2.5531	0.0000
4.3052	0.0000
18.7798	1.0000
16.2955	1.0000
16.3421	1.0000
7.8242	0.9741
9.9349	1.0000
18.6145	1.0000
6.7417	0.1506
13.0075	1.0000
7.4153	0.8081
4.5936	0.0000
16.6061	1.0000
13.7805	1.0000
14.1845	1.0000
6.6179	0.0801
13.2210	1.0000
15.6589	1.0000
2.6103	0.0000
0.6473	0.0000
16.7216	1.0000
17.3556	1.0000
9.6093	1.0000
18.7352	1.0000
6.3900	0.0176
14.1575	1.0000
0.3752	0.0000
13.9353	1.0000
7.6952	0.9465
7.0124	0.4027
17.4633	1.0000
0.6958	0.0000
18.7545	1.0000
6.3331	0.0112
3.0623	0.0000
6.6520	0.0965
6.9528	0.3383
4.3346	0.0000
3.6003	0.0000
4.5414	0.0000
9.0244	1.0000
16.2853	1.0000
12.8922	1.0000
18.2757	1.0000
8.4594	0.9998
12.6136	1.0000
11.1000	1.0000
15.0213	1.0000
18.4121	1.0000
14.3758	1.0000
12.5872	1.0000
10.1964	1.0000
13.6017	1.0000
1.9016	0.0000
1.5647	0.0000
7.3597	0.7644
7.7550	0.9614
0.2483	0.0000
3.9854	0.0000
7.5282	0.8796
11.2079	1.0000
1.4050	0.0000
2.4580	0.0000
3.5192	0.0000
13.3394	1.0000
16.0022	1.0000
13.5123	1.0000
1.4816	0.0000
18.0806	1.0000
5.5941	0.0000
3.6138	0.0000
15.5871	1.0000
3.7983	0.0000
18.6440	1.0000
13.8826	1.0000
7.1695	0.5780
7.9174	0.9854
7.9036	0.9841
18.0391	1.0000
7.9090	0.9846
15.2107	1.0000
6.6931	0.1193
15.1594	1.0000
3.4741	0.0000
1.9935	0.0000
10.1484	1.0000
13.3849	1.0000
9.5937	1.0000
7.5252	0.8780
6.0648	0.0008
11.2947	1.0000
8.0966	0.9957
7.7331	0.9564
17.7809	1.0000
7.7120	0.9511
2.7656	0.0000
19.4339	1.0000
6.3570	0.0136
15.0257	1.0000
14.4184	1.0000
17.7928	1.0000
10.8640	1.0000
15.6751	1.0000
1.6892	0.0000
4.0720	0.0000
19.6657	1.0000
9.0033	1.0000
2.7955	0.0000
19.0326	1.0000
2.1340	0.0000
17.2516	1.0000
8.8907	1.0000
3.6668	0.0000
8.8032	1.0000
5.5269	0.0000
16.1626	1.0000
1.2499	0.0000
10.0309	1.0000
19.8883	1.0000
0.1513	0.0000
5.0130	0.0000
19.0448	1.0000
2.2601	0.0000
6.3230	0.0103
16.3016	1.0000
17.5682	1.0000
1.4427	0.0000
9.2482	1.0000
12.3968	1.0000
17.2790	1.0000
6.0535	0.0007
7.7960	0.9694
14.2375	1.0000
8.1691	0.9975
7.2936	0.7054
18.8169	1.0000
3.8464	0.0000
15.6856	1.0000
13.4988	1.0000
1.3512	0.0000
13.3232	1.0000
7.5934	0.9108
6.7447	0.1527
11.7114	1.0000
3.5823	0.0000
4.0677	0.0000
19.0891	1.0000
3.8500	0.0000
6.5743	0.0622
0.3303	0.0000
4.8477	0.0000
10.7356	1.0000
17.5424	1.0000
4.7119	0.0000
0.3605	0.0000
9.7739	1.0000
19.9290	1.0000
14.0819	1.0000
14.7695	1.0000
15.6227	1.0000
4.1078	0.0000
16.9009	1.0000
11.6410	1.0000
17.3107	1.0000
8.1829	0.9978
17.9626	1.0000
2.0780	0.0000
9.3857	1.0000
11.6537	1.0000
2.9560	0.0000
11.7800	1.0000
7.3760	0.7778
3.8124	0.0000
9.0393	1.0000
13.5719	1.0000
3.6659	0.0000
7.0501	0.4446
6.9315	0.3162
2.9842	0.0000
7.1944	0.6049
2.3095	0.0000
13.8375	1.0000
14.7797	1.0000
11.7027	1.0000
12.7384	1.0000
11.0884	1.0000
4.8859	0.0000
5.5648	0.0000
19.4055	1.0000
14.9379	1.0000
13.2523	1.0000
19.8012	1.0000
15.7577	1.0000
6.0207	0.0005
15.7167	1.0000
13.4358	1.0000
6.3065	0.0089
15.2894	1.0000
12.0249	1.0000
7.9208	0.9857
3.0961	0.0000
1.0606	0.0000
11.2130	1.0000
16.6648	1.0000
17.8172	1.0000
7.3622	0.7664
5.8721	0.0001
9.2623	1.0000
11.9930	1.0000
5.3366	0.0000
11.6283	1.0000
13.3379	1.0000
15.7272	1.0000
19.2675	1.0000
10.2335	1.0000
16.4759	1.0000
2.8156	0.0000
9.8601	1.0000
4.2264	0.0000
4.0236	0.0000
6.0848	0.0010
4.9673	0.0000
11.4313	1.0000
7.8665	0.9799
10.1364	1.0000
1.0156	0.0000
14.8813	1.0000
5.8357	0.0000
14.2337	1.0000
13.9505	1.0000
10.3082	1.0000
2.4719	0.0000
15.1354	1.0000
15.5783	1.0000
14.9089	1.0000
19.4320	1.0000
8.9876	1.0000
2.4996	0.0000
7.4088	0.8033
12.3867	1.0000
15.2031	1.0000
4.3864	0.0000
17.5042	1.0000
19.8210	1.0000
8.8166	1.0000
5.4233	0.0000
0.5800	0.0000
3.7094	0.0000
17.3674	1.0000
0.7903	0.0000
9.4109	1.0000
1.3548	0.0000
15.6730	1.0000
10.1301	1.0000
5.1154	0.0000
17.9863	1.0000
6.1725	0.0026
16.7562	1.0000
11.4471	1.0000
6.0303	0.0005
9.3275	1.0000
8.9170	1.0000
5.3182	0.0000
18.7767	1.0000
17.6317	1.0000
0.7475	0.0000
14.7623	1.0000
3.4757	0.0000
12.3455	1.0000
16.8502	1.0000
9.6088	1.0000
20.2166	1.0000
5.3804	0.0000
9.2597	1.0000
5.4507	0.0000
17.4960	1.0000
13.0739	1.0000
4.6103	0.0000
16.8010	1.0000
1.4530	0.0000
15.4053	1.0000
14.8833	1.0000
6.6469	0.0939
3.0537	0.0000
20.0176	1.0000
19.6797	1.0000
4.9217	0.0000
1.8265	0.0000
11.2226	1.0000
9.0205	1.0000
6.4767	0.0332
10.3085	1.0000
14.7270	1.0000
19.9944	1.0000
13.4503	1.0000
1.9251	0.0000
7.6324	0.9262
4.3800	0.0000
4.7403	0.0000
18.0920	1.0000
15.8240	1.0000
17.4378	1.0000
5.1017	0.0000
5.6352	0.0000
16.9225	1.0000
8.1249	0.9965
6.2016	0.0034
13.9419	1.0000
1.0411	0.0000
14.7998	1.0000
3.2779	0.0000
9.3154	1.0000
20.1477	1.0000
16.2993	1.0000
11.1089	1.0000
6.8203	0.2113
1.1471	0.0000
9.5765	1.0000
9.0644	1.0000
9.9664	1.0000
14.1097	1.0000
19.4081	1.0000
13.0722	1.0000
2.8923	0.0000
11.3866	1.0000
13.9861	1.0000
11.6445	1.0000
1.7734	0.0000
2.4117	0.0000
9.0250	1.0000
14.4222	1.0000
15.2386	1.0000
14.0564	1.0000
0.0758	0.0000
1.0085	0.0000
